rok,vek,uzemi,uzemi_naz,oblast,oblast_naz,kraj,kraj_naz,okres,okres_naz,typ,pocet_ms,pocet_obyv
2022,2,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,ms,310,NA
2022,3,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,ms,694,NA
2022,4,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,ms,805,NA
2022,5,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,ms,882,NA
2022,6,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0524,Rychnov nad Kněžnou,ms,181,NA
2022,2,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0525,Trutnov,ms,371,NA
2022,3,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0525,Trutnov,ms,982,NA
2022,4,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0525,Trutnov,ms,1050,NA
2022,5,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0525,Trutnov,ms,1067,NA
2022,6,CZ0,Česká republika,CZ05,Severovýchod,CZ052,Královéhradecký kraj,CZ0525,Trutnov,ms,297,NA
2022,2,CZ0,Česká republika,CZ05,Severovýchod,CZ053,Pardubický kraj,CZ0531,Chrudim,ms,304,NA
2022,3,CZ0,Česká republika,CZ05,Severovýchod,CZ053,Pardubický kraj,CZ0531,Chrudim,ms,966,NA
2022,4,CZ0,Česká republika,CZ05,Severovýchod,CZ053,Pardubický kraj,CZ0531,Chrudim,ms,1016,NA
2022,5,CZ0,Česká republika,CZ05,Severovýchod,CZ053,Pardubický kraj,CZ0531,Chrudim,ms,1067,NA
2022,6,CZ0,Česká republika,CZ05,Severovýchod,CZ053,Pardubický kraj,CZ0531,Chrudim,ms,230,NA
2022,2,CZ0,Česká republika,CZ05,Severovýchod,CZ053,Pardubický kraj,CZ0532,Pardubice,ms,508,NA
2022,3,CZ0,Česká republika,CZ05,Severovýchod,CZ053,Pardubický kraj,CZ0532,Pardubice,ms,1634,NA
2022,4,CZ0,Česká republika,CZ05,Severovýchod,CZ053,Pardubický kraj,CZ0532,Pardubice,ms,1815,NA
2022,5,CZ0,Česká republika,CZ05,Severovýchod,CZ053,Pardubický kraj,CZ0532,Pardubice,ms,1806,NA
2022,6,CZ0,Česká republika,CZ05,Severovýchod,CZ053,Pardubický kraj,CZ0532,Pardubice,ms,414,NA
2022,2,CZ0,Česká republika,CZ05,Severovýchod,CZ053,Pardubický kraj,CZ0533,Svitavy,ms,464,NA
2022,3,CZ0,Česká republika,CZ05,Severovýchod,CZ053,Pardubický kraj,CZ0533,Svitavy,ms,948,NA
2022,4,CZ0,Česká republika,CZ05,Severovýchod,CZ053,Pardubický kraj,CZ0533,Svitavy,ms,1071,NA
2022,5,CZ0,Česká republika,CZ05,Severovýchod,CZ053,Pardubický kraj,CZ0533,Svitavy,ms,1111,NA
2022,6,CZ0,Česká republika,CZ05,Severovýchod,CZ053,Pardubický kraj,CZ0533,Svitavy,ms,205,NA
2022,2,CZ0,Česká republika,CZ05,Severovýchod,CZ053,Pardubický kraj,CZ0534,Ústí nad Orlicí,ms,540,NA
2022,3,CZ0,Česká republika,CZ05,Severovýchod,CZ053,Pardubický kraj,CZ0534,Ústí nad Orlicí,ms,1318,NA
2022,4,CZ0,Česká republika,CZ05,Severovýchod,CZ053,Pardubický kraj,CZ0534,Ústí nad Orlicí,ms,1420,NA
2022,5,CZ0,Česká republika,CZ05,Severovýchod,CZ053,Pardubický kraj,CZ0534,Ústí nad Orlicí,ms,1453,NA
2022,6,CZ0,Česká republika,CZ05,Severovýchod,CZ053,Pardubický kraj,CZ0534,Ústí nad Orlicí,ms,221,NA
2022,2,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0631,Havlíčkův Brod,ms,250,NA
2022,3,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0631,Havlíčkův Brod,ms,903,NA
2022,4,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0631,Havlíčkův Brod,ms,959,NA
2022,5,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0631,Havlíčkův Brod,ms,990,NA
2022,6,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0631,Havlíčkův Brod,ms,141,NA
2022,2,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0632,Jihlava,ms,401,NA
2022,3,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0632,Jihlava,ms,1068,NA
2022,4,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0632,Jihlava,ms,1153,NA
2022,5,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0632,Jihlava,ms,1206,NA
2022,6,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0632,Jihlava,ms,239,NA
2022,2,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0633,Pelhřimov,ms,302,NA
2022,3,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0633,Pelhřimov,ms,692,NA
2022,4,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0633,Pelhřimov,ms,747,NA
2022,5,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0633,Pelhřimov,ms,700,NA
2022,6,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0633,Pelhřimov,ms,139,NA
2022,2,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0634,Třebíč,ms,462,NA
2022,3,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0634,Třebíč,ms,1005,NA
2022,4,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0634,Třebíč,ms,1042,NA
2022,5,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0634,Třebíč,ms,1110,NA
2022,6,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0634,Třebíč,ms,287,NA
2022,2,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0635,Žďár nad Sázavou,ms,340,NA
2022,3,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0635,Žďár nad Sázavou,ms,1222,NA
2022,4,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0635,Žďár nad Sázavou,ms,1328,NA
2022,5,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0635,Žďár nad Sázavou,ms,1242,NA
2022,6,CZ0,Česká republika,CZ06,Jihovýchod,CZ063,Kraj Vysočina,CZ0635,Žďár nad Sázavou,ms,206,NA
2022,2,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0641,Blansko,ms,275,NA
2022,3,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0641,Blansko,ms,1111,NA
2022,4,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0641,Blansko,ms,1170,NA
2022,5,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0641,Blansko,ms,1246,NA
2022,6,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0641,Blansko,ms,176,NA
2022,2,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,ms,646,NA
2022,3,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,ms,3406,NA
2022,4,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,ms,3867,NA
2022,5,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,ms,4048,NA
2022,6,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0642,Brno-město,ms,793,NA
2022,2,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,ms,505,NA
2022,3,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,ms,2356,NA
2022,4,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,ms,2860,NA
2022,5,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,ms,2729,NA
2022,6,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0643,Brno-venkov,ms,530,NA
2022,2,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0644,Břeclav,ms,300,NA
2022,3,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0644,Břeclav,ms,1117,NA
2022,4,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0644,Břeclav,ms,1166,NA
2022,5,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0644,Břeclav,ms,1189,NA
2022,6,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0644,Břeclav,ms,237,NA
2022,2,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0645,Hodonín,ms,441,NA
2022,3,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0645,Hodonín,ms,1314,NA
2022,4,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0645,Hodonín,ms,1408,NA
2022,5,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0645,Hodonín,ms,1454,NA
2022,6,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0645,Hodonín,ms,337,NA
2022,2,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0646,Vyškov,ms,258,NA
2022,3,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0646,Vyškov,ms,1060,NA
2022,4,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0646,Vyškov,ms,1073,NA
2022,5,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0646,Vyškov,ms,1117,NA
2022,6,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0646,Vyškov,ms,175,NA
2022,2,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0647,Znojmo,ms,319,NA
2022,3,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0647,Znojmo,ms,1077,NA
2022,4,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0647,Znojmo,ms,1184,NA
2022,5,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0647,Znojmo,ms,1219,NA
2022,6,CZ0,Česká republika,CZ06,Jihovýchod,CZ064,Jihomoravský kraj,CZ0647,Znojmo,ms,259,NA
2022,2,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0711,Jeseník,ms,185,NA
2022,3,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0711,Jeseník,ms,317,NA
2022,4,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0711,Jeseník,ms,315,NA
2022,5,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0711,Jeseník,ms,341,NA
2022,6,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0711,Jeseník,ms,118,NA
2022,2,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0712,Olomouc,ms,900,NA
2022,3,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0712,Olomouc,ms,2352,NA
2022,4,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0712,Olomouc,ms,2631,NA
2022,5,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0712,Olomouc,ms,2651,NA
2022,6,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0712,Olomouc,ms,755,NA
2022,2,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0713,Prostějov,ms,414,NA
2022,3,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0713,Prostějov,ms,972,NA
2022,4,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0713,Prostějov,ms,1060,NA
2022,5,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0713,Prostějov,ms,1122,NA
2022,6,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0713,Prostějov,ms,293,NA
2022,2,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0714,Přerov,ms,487,NA
2022,3,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0714,Přerov,ms,1089,NA
2022,4,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0714,Přerov,ms,1159,NA
2022,5,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0714,Přerov,ms,1188,NA
2022,6,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0714,Přerov,ms,356,NA
2022,2,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0715,Šumperk,ms,541,NA
2022,3,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0715,Šumperk,ms,1000,NA
2022,4,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0715,Šumperk,ms,1171,NA
2022,5,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0715,Šumperk,ms,1177,NA
2022,6,CZ0,Česká republika,CZ07,Střední Morava,CZ071,Olomoucký kraj,CZ0715,Šumperk,ms,254,NA
2022,2,CZ0,Česká republika,CZ07,Střední Morava,CZ072,Zlínský kraj,CZ0721,Kroměříž,ms,328,NA
2022,3,CZ0,Česká republika,CZ07,Střední Morava,CZ072,Zlínský kraj,CZ0721,Kroměříž,ms,914,NA
2022,4,CZ0,Česká republika,CZ07,Střední Morava,CZ072,Zlínský kraj,CZ0721,Kroměříž,ms,1049,NA
2022,5,CZ0,Česká republika,CZ07,Střední Morava,CZ072,Zlínský kraj,CZ0721,Kroměříž,ms,1089,NA
2022,6,CZ0,Česká republika,CZ07,Střední Morava,CZ072,Zlínský kraj,CZ0721,Kroměříž,ms,276,NA
2022,2,CZ0,Česká republika,CZ07,Střední Morava,CZ072,Zlínský kraj,CZ0722,Uherské Hradiště,ms,649,NA
2022,3,CZ0,Česká republika,CZ07,Střední Morava,CZ072,Zlínský kraj,CZ0722,Uherské Hradiště,ms,1314,NA
2022,4,CZ0,Česká republika,CZ07,Střední Morava,CZ072,Zlínský kraj,CZ0722,Uherské Hradiště,ms,1396,NA
2022,5,CZ0,Česká republika,CZ07,Střední Morava,CZ072,Zlínský kraj,CZ0722,Uherské Hradiště,ms,1470,NA
2022,6,CZ0,Česká republika,CZ07,Střední Morava,CZ072,Zlínský kraj,CZ0722,Uherské Hradiště,ms,349,NA
2022,2,CZ0,Česká republika,CZ07,Střední Morava,CZ072,Zlínský kraj,CZ0723,Vsetín,ms,499,NA
2022,3,CZ0,Česká republika,CZ07,Střední Morava,CZ072,Zlínský kraj,CZ0723,Vsetín,ms,1269,NA
2022,4,CZ0,Česká republika,CZ07,Střední Morava,CZ072,Zlínský kraj,CZ0723,Vsetín,ms,1398,NA
2022,5,CZ0,Česká republika,CZ07,Střední Morava,CZ072,Zlínský kraj,CZ0723,Vsetín,ms,1400,NA
2022,6,CZ0,Česká republika,CZ07,Střední Morava,CZ072,Zlínský kraj,CZ0723,Vsetín,ms,371,NA
2022,2,CZ0,Česká republika,CZ07,Střední Morava,CZ072,Zlínský kraj,CZ0724,Zlín,ms,542,NA
2022,3,CZ0,Česká republika,CZ07,Střední Morava,CZ072,Zlínský kraj,CZ0724,Zlín,ms,1653,NA
2022,4,CZ0,Česká republika,CZ07,Střední Morava,CZ072,Zlínský kraj,CZ0724,Zlín,ms,1854,NA
2022,5,CZ0,Česká republika,CZ07,Střední Morava,CZ072,Zlínský kraj,CZ0724,Zlín,ms,2012,NA
2022,6,CZ0,Česká republika,CZ07,Střední Morava,CZ072,Zlínský kraj,CZ0724,Zlín,ms,409,NA
2022,2,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0801,Bruntál,ms,312,NA
2022,3,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0801,Bruntál,ms,705,NA
2022,4,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0801,Bruntál,ms,748,NA
2022,5,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0801,Bruntál,ms,854,NA
2022,6,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0801,Bruntál,ms,200,NA
2022,2,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0802,Frýdek-Místek,ms,823,NA
2022,3,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0802,Frýdek-Místek,ms,2005,NA
2022,4,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0802,Frýdek-Místek,ms,2307,NA
2022,5,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0802,Frýdek-Místek,ms,2233,NA
2022,6,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0802,Frýdek-Místek,ms,372,NA
2022,2,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0803,Karviná,ms,751,NA
2022,3,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0803,Karviná,ms,1828,NA
2022,4,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0803,Karviná,ms,2039,NA
2022,5,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0803,Karviná,ms,2275,NA
2022,6,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0803,Karviná,ms,334,NA
2022,2,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0804,Nový Jičín,ms,393,NA
2022,3,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0804,Nový Jičín,ms,1457,NA
2022,4,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0804,Nový Jičín,ms,1498,NA
2022,5,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0804,Nový Jičín,ms,1595,NA
2022,6,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0804,Nový Jičín,ms,399,NA
2022,2,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0805,Opava,ms,585,NA
2022,3,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0805,Opava,ms,1638,NA
2022,4,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0805,Opava,ms,1790,NA
2022,5,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0805,Opava,ms,1833,NA
2022,6,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0805,Opava,ms,410,NA
2022,2,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0806,Ostrava-město,ms,1053,NA
2022,3,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0806,Ostrava-město,ms,2562,NA
2022,4,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0806,Ostrava-město,ms,2865,NA
2022,5,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0806,Ostrava-město,ms,2856,NA
2022,6,CZ0,Česká republika,CZ08,Moravskoslezsko,CZ080,Moravskoslezský kraj,CZ0806,Ostrava-město,ms,657,NA
2023,2,CZ0,Česká republika,CZ01,Praha,CZ010,Hlavní město Praha,CZ0100,Praha,ms,3187,NA
2023,3,CZ0,Česká republika,CZ01,Praha,CZ010,Hlavní město Praha,CZ0100,Praha,ms,11365,NA
2023,4,CZ0,Česká republika,CZ01,Praha,CZ010,Hlavní město Praha,CZ0100,Praha,ms,12719,NA
2023,5,CZ0,Česká republika,CZ01,Praha,CZ010,Hlavní město Praha,CZ0100,Praha,ms,13562,NA
2023,6,CZ0,Česká republika,CZ01,Praha,CZ010,Hlavní město Praha,CZ0100,Praha,ms,1938,NA
2023,2,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0201,Benešov,ms,291,NA
2023,3,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0201,Benešov,ms,944,NA
2023,4,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0201,Benešov,ms,1073,NA
2023,5,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0201,Benešov,ms,1140,NA
2023,6,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0201,Benešov,ms,172,NA
2023,2,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0202,Beroun,ms,231,NA
2023,3,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0202,Beroun,ms,1030,NA
2023,4,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0202,Beroun,ms,1155,NA
2023,5,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0202,Beroun,ms,1188,NA
2023,6,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0202,Beroun,ms,244,NA
2023,2,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0203,Kladno,ms,431,NA
2023,3,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0203,Kladno,ms,1523,NA
2023,4,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0203,Kladno,ms,1607,NA
2023,5,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0203,Kladno,ms,1794,NA
2023,6,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0203,Kladno,ms,318,NA
2023,2,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0204,Kolín,ms,229,NA
2023,3,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0204,Kolín,ms,1011,NA
2023,4,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0204,Kolín,ms,1176,NA
2023,5,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0204,Kolín,ms,1300,NA
2023,6,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0204,Kolín,ms,253,NA
2023,2,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,ms,186,NA
2023,3,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,ms,627,NA
2023,4,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,ms,720,NA
2023,5,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,ms,840,NA
2023,6,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0205,Kutná Hora,ms,143,NA
2023,2,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,ms,211,NA
2023,3,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,ms,1013,NA
2023,4,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,ms,1178,NA
2023,5,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,ms,1338,NA
2023,6,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0206,Mělník,ms,269,NA
2023,2,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0207,Mladá Boleslav,ms,356,NA
2023,3,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0207,Mladá Boleslav,ms,1284,NA
2023,4,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0207,Mladá Boleslav,ms,1369,NA
2023,5,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0207,Mladá Boleslav,ms,1435,NA
2023,6,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0207,Mladá Boleslav,ms,238,NA
2023,2,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0208,Nymburk,ms,251,NA
2023,3,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0208,Nymburk,ms,989,NA
2023,4,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0208,Nymburk,ms,1175,NA
2023,5,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0208,Nymburk,ms,1192,NA
2023,6,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0208,Nymburk,ms,201,NA
2023,2,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0209,Praha-východ,ms,512,NA
2023,3,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0209,Praha-východ,ms,2049,NA
2023,4,CZ0,Česká republika,CZ02,Střední Čechy,CZ020,Středočeský kraj,CZ0209,Praha-východ,ms,2466,NA
